date,return,adjClose
1983-11-01,3.669,521.375
1983-12-01,-1.209,515.072
1984-01-01,-1.197,508.906
1984-02-01,-4.956,483.685
1984-03-01,2.456,495.564
1984-04-01,-0.998,490.619
1984-05-01,-5.892,461.711
1984-06-01,2.135,471.569
1984-07-01,-2.677,458.945
1984-08-01,11.811,513.151
1984-09-01,0.646,516.466
1984-10-01,0.335,518.196
1984-11-01,-0.003,518.181
1984-12-01,2.610,531.705
1985-01-01,8.738,578.165
1985-02-01,1.052,584.248
1985-03-01,0.815,589.009
1985-04-01,-0.694,584.922
1985-05-01,6.475,622.795
1985-06-01,2.198,636.484
1985-07-01,0.483,639.559
1985-08-01,-0.829,634.257
1985-09-01,-4.688,604.523
1985-10-01,5.346,636.840
1985-11-01,7.139,682.305
1985-12-01,4.104,710.306
1986-01-01,2.439,727.631
1986-02-01,7.610,783.003
1986-03-01,5.105,822.976
1986-04-01,-1.869,807.594
1986-05-01,4.788,846.262
1986-06-01,0.705,852.228
1986-07-01,-6.505,796.791
1986-08-01,7.869,859.490
1986-09-01,-6.582,802.918
1986-10-01,5.339,845.786
1986-11-01,1.736,860.469
1986-12-01,-3.227,832.702
1987-01-01,12.458,936.440
1987-02-01,5.098,984.179
1987-03-01,2.067,1004.522
1987-04-01,-1.965,984.784
1987-05-01,0.277,987.511
1987-06-01,4.352,1030.488
1987-07-01,6.044,1092.771
1987-08-01,2.709,1122.374
1987-09-01,-1.838,1101.745
1987-10-01,-23.963,837.733
1987-11-01,-5.457,792.018
1987-12-01,7.690,852.925
1988-01-01,5.752,901.985
1988-02-01,6.712,962.526
1988-03-01,0.152,963.989
1988-04-01,0.646,970.216
1988-05-01,-0.473,965.627
1988-06-01,5.887,1022.474
1988-07-01,-1.196,1010.245
1988-08-01,-2.857,981.382
1988-09-01,3.956,1020.206
1988-10-01,1.727,1037.825
1988-11-01,-2.569,1011.163
1988-12-01,2.077,1032.165
1989-01-01,7.268,1107.183
1989-02-01,-0.921,1096.985
1989-03-01,1.888,1117.697
1989-04-01,4.362,1166.450
1989-05-01,3.871,1211.604
1989-06-01,0.000,1211.604
1989-07-01,7.774,1305.794
1989-08-01,3.094,1346.195
1989-09-01,-1.492,1326.110
1989-10-01,-5.012,1259.645
1989-11-01,1.102,1273.527
1989-12-01,1.773,1296.106
1990-01-01,-7.258,1202.035
1990-02-01,1.401,1218.875
1990-03-01,1.895,1241.973
1990-04-01,-4.445,1186.767
1990-05-01,9.017,1293.778
1990-06-01,-1.343,1276.403
1990-07-01,-2.227,1247.977
1990-08-01,-9.522,1129.145
1990-09-01,-7.077,1049.235
1990-10-01,-3.159,1016.090
1990-11-01,8.914,1106.664
1990-12-01,4.433,1155.723
1991-01-01,6.637,1232.428
1991-02-01,8.017,1331.232
1991-03-01,2.486,1364.326
1991-04-01,1.461,1384.259
1991-05-01,4.990,1453.333
1991-06-01,-5.158,1378.370
1991-07-01,3.945,1432.747
1991-08-01,2.199,1464.253
1991-09-01,-1.414,1443.549
1991-10-01,2.516,1479.868
1991-11-01,-5.006,1405.786
1991-12-01,10.472,1553.000
1992-01-01,1.652,1578.656
1992-02-01,2.863,1623.853
1992-03-01,-2.382,1585.172
1992-04-01,2.145,1619.174
1992-05-01,0.520,1627.594
1992-06-01,-1.421,1604.466
1992-07-01,3.846,1666.174
1992-08-01,-2.638,1622.220
1992-09-01,1.623,1648.549
1992-10-01,1.551,1674.118
1992-11-01,3.679,1735.708
1992-12-01,1.854,1767.888
1993-01-01,2.334,1809.151
1993-02-01,1.122,1829.450
1993-03-01,3.456,1892.675
1993-04-01,-1.504,1864.210
1993-05-01,2.694,1914.431
1993-06-01,1.071,1934.935
1993-07-01,0.356,1941.823
1993-08-01,3.676,2013.205
1993-09-01,-0.874,1995.609
1993-10-01,1.505,2025.643
1993-11-01,-1.243,2000.465
1993-12-01,2.707,2054.617
1994-01-01,3.794,2132.569
1994-02-01,-1.730,2095.676
1994-03-01,-4.063,2010.528
1994-04-01,0.436,2019.294
1994-05-01,0.699,2033.409
1994-06-01,-3.210,1968.137
1994-07-01,3.798,2042.887
1994-08-01,4.986,2144.745
1994-09-01,-2.081,2100.113
1994-10-01,1.297,2127.351
1994-11-01,-4.441,2032.876
1994-12-01,1.105,2055.339
1995-01-01,2.110,2098.707
1995-02-01,4.808,2199.612
1995-03-01,3.083,2267.426
1995-04-01,1.570,2303.025
1995-05-01,3.926,2393.442
1995-06-01,2.663,2457.179
1995-07-01,3.721,2548.611
1995-08-01,1.304,2581.845
1995-09-01,2.182,2638.181
1995-10-01,-1.940,2587.000
1995-11-01,5.060,2717.902
1995-12-01,0.901,2742.390
1996-01-01,3.312,2833.218
1996-02-01,1.243,2868.435
1996-03-01,1.100,2899.988
1996-04-01,2.247,2965.151
1996-05-01,1.327,3004.498
1996-06-01,-1.250,2966.942
1996-07-01,-5.618,2800.259
1996-08-01,3.840,2907.789
1996-09-01,4.393,3035.528
1996-10-01,1.998,3096.178
1996-11-01,7.037,3314.056
1996-12-01,-1.333,3269.880
1997-01-01,3.876,3396.620
1997-02-01,0.768,3422.706
1997-03-01,-3.567,3300.619
1997-04-01,2.429,3380.791
1997-05-01,6.913,3614.505
1997-06-01,3.181,3729.482
