date,adjClose,bond_return
1976-08-25,102937.86126764826,0.0011176852086087
1976-08-26,102945.07129981056,7.004256814258092e-05
1976-08-27,102849.68156993062,-0.000926608031599
1976-08-30,102980.8487371456,0.0012753288606519
1976-08-31,103097.68618165636,0.001134555074497
1976-09-01,103123.7218515088,0.0002525339880719
1976-09-02,103071.95847613274,-0.0005019541037376
1976-09-03,103130.77986989904,0.0005706827990459
1976-09-07,103286.9412313622,0.0015142071228411
1976-09-08,103319.5054216826,0.0003152788719675
1976-09-09,103268.53236266512,-0.0004933536877615
1976-09-10,103330.75689700824,0.0006025507763061
1976-09-13,103368.2201171464,0.0003625563313689
1976-09-14,103360.03660009537,-7.916859787049368e-05
1976-09-15,103431.07770883082,0.0006873169850967
1976-09-16,103523.883011958,0.0008972670998212
1976-09-17,103786.41153575025,0.0025359223027008
1976-09-20,103716.97240109788,-0.0006690580551427
1976-09-21,103804.93556916477,0.0008481077496813
1976-09-22,103733.94236090522,-0.0006839097569906
1976-09-23,103748.75208398684,0.0001427664151631
1976-09-24,103625.73758969766,-0.0011856961343457
1976-09-27,103718.06153743666,0.0008909364592852
1976-09-28,103827.55985510196,0.0010557304681768
1976-09-29,103838.7256032912,0.0001075412752145
1976-09-30,103904.01107174384,0.0006287198544987
1976-10-01,104064.7718420657,0.0015472046619149
1976-10-04,104199.09829314351,0.001290796575057
1976-10-05,104204.97444303182,5.639348117747467e-05
1976-10-06,104336.19788566048,0.001259281942441
1976-10-07,104393.80593317244,0.0005521386506255
1976-10-08,104738.65879828868,0.0033033843534451
1976-10-11,104738.65879828868,0.0033033843534451
1976-10-12,104916.71315509622,0.0016999869852301
1976-10-13,104909.63803792048,-6.743555876831397e-05
1976-10-14,104964.25124263146,0.0005205737597839
1976-10-15,105060.50320855556,0.0009169975947489
1976-10-18,105095.22167782349,0.0003304616693011
1976-10-19,104971.04764157264,-0.0011815383636708
1976-10-20,104868.32431957044,-0.000978587184849
1976-10-21,104840.39652263324,-0.0002663129893453
1976-10-22,104717.43395619073,-0.0011728548395559
1976-10-25,104690.69912612384,-0.0002553044804177
1976-10-26,104780.02879313566,0.0008532722367646
1976-10-27,104867.33950921308,0.0008332763130824
1976-10-28,104900.76756866102,0.000318765209496
1976-10-29,104876.80420366365,-0.0002284384142535
1976-11-01,104945.68628009796,0.0006567903833201
1976-11-03,104918.05269685,-0.0002633131882543
1976-11-04,105110.01747229024,0.0018296639187052
1976-11-05,105032.35244578034,-0.0007388927181024
1976-11-08,105034.02543238508,1.5928297955714044e-05
1976-11-09,105014.85832640548,-0.000182484731978
1976-11-10,105088.70444450766,0.0007031968549884
1976-11-11,105088.70444450766,0.0007031968549884
1976-11-12,105154.18225139336,0.0006230717871327
1976-11-15,105234.59088345496,0.0007646736472104
1976-11-16,105440.44704473374,0.0019561644089702
1976-11-17,105519.30166132076,0.0007478592778875
1976-11-18,105514.13280932128,-4.898489582572108e-05
1976-11-19,105776.17748209914,0.0024835030701659
1976-11-22,105975.06653458794,0.0018802820939758
1976-11-23,105959.85821197146,-0.0001435084979306
1976-11-24,106017.52515036686,0.0005442338199437
1976-11-26,106267.05307664744,0.0023536479079915
1976-11-29,106242.11906185318,-0.0002346354215383
1976-11-30,106311.39192363012,0.0006520282387874
1976-12-01,106356.36420698502,0.0004230241232021
1976-12-02,106450.98141391636,0.0008896243082097
1976-12-03,106513.79736815782,0.0005900927676487
1976-12-06,106469.047728675,-0.0004201299792939
1976-12-07,106440.71168217924,-0.0002661435140097
1976-12-08,106425.13785076627,-0.0001463146118325
1976-12-09,106434.5455693969,8.839752356082364e-05
1976-12-10,106618.5166802642,0.0017284905937551
1976-12-13,106515.46150789635,-0.0009665785604283
1976-12-14,106576.36365099697,0.0005717681005033
1976-12-15,106606.4288000078,0.0002820995948904
1976-12-16,106592.20217191112,-0.0001334500016259
1976-12-17,106615.92748773588,0.0002225802201412
1976-12-20,106746.72808807946,0.0012268392108545
1976-12-21,106712.13327471576,-0.0003240831263244
1976-12-22,106762.5746361216,0.0004726862809123
1976-12-23,106762.27611217,-2.796147925754333e-06
1976-12-27,106815.37989709868,0.0004974021429899
1976-12-28,106795.03590282609,-0.0001904594103599
1976-12-29,106815.51405464858,0.0001917519072809
1976-12-30,106850.28366679807,0.0003255108816093
1976-12-31,106903.91788657746,0.0005019567373976
1977-01-03,106866.38537815958,-0.0003510863695164
1977-01-04,106738.64453340936,-0.0011953323236132
1977-01-05,106773.3937317481,0.0003255540529922
1977-01-06,106624.87832216707,-0.0013909402369858
1977-01-07,106382.98253072317,-0.0022686618287436
1977-01-10,106228.99764665456,-0.0014474578584419
1977-01-11,106078.955546679,-0.0014124401368695
1977-01-12,106196.00551313428,0.0011034230668283
1977-01-13,106333.5721783761,0.0012954033871341
1977-01-14,106000.82531958958,-0.0031292737746864
1977-01-17,106036.91551809789,0.0003404709199148
1977-01-18,105909.26182540868,-0.001203860863601
1977-01-19,106014.23688170395,0.0009911791894869
1977-01-20,106048.63517452644,0.000324468616992
1977-01-21,106006.81070095184,-0.0003943895506599
1977-01-24,105916.30295226604,-0.0008537918279716
1977-01-25,105985.589057104,0.0006541590190245
1977-01-26,105993.29446364664,7.270239861090211e-05
1977-01-27,105678.0753094891,-0.0029739537369097
1977-01-28,105783.43638276248,0.0009970003046027
1977-01-31,105900.77539417922,0.0011092380379114
1977-02-01,105827.32631317811,-0.0006935650917353
1977-02-02,105702.04811108236,-0.0011837982349193
1977-02-03,105851.32202197918,0.0014122139879444
1977-02-04,106243.20223824652,0.0037021759273443
1977-02-07,106299.69264212847,0.0005317084076144
1977-02-08,106253.0496343068,-0.0004387877957343
1977-02-09,106344.81699520464,0.0008636680190703
1977-02-10,106317.67923082534,-0.0002551865257384
1977-02-11,106405.23319118869,0.0008235127120603
1977-02-14,106412.4375233792,6.770655892052169e-05
1977-02-15,106460.99298311488,0.0004562949676349
1977-02-16,106515.27735848118,0.0005098992020007
1977-02-17,106601.154911501,0.0008062463446516
1977-02-18,106466.54948747146,-0.0012627013669908
1977-02-22,106471.48987967876,4.640323398352741e-05
1977-02-23,106397.84169779466,-0.0006917173974678
1977-02-24,106272.17510491512,-0.0011811009591385
1977-02-25,106372.76288479973,0.0009465109732185
1977-02-28,106518.5891152138,0.0013708982117162
1977-03-01,106423.58896556684,-0.000891864513378
1977-03-02,106546.48737754812,0.0011548042419529
1977-03-03,106629.9898564572,0.000783718740658
1977-03-04,106588.56452800384,-0.0003884960367072
1977-03-07,106615.99609540364,0.0002573593848578
1977-03-08,106598.21466238186,-0.0001667801612609
1977-03-09,106644.57077340674,0.0004348676117298
1977-03-10,106694.82899360466,0.0004712684371406
1977-03-11,106787.47905041491,0.0008683650152887
1977-03-14,106874.39665476963,0.0008139306698464
1977-03-15,106873.22731898694,-1.0941215289217432e-05
1977-03-16,106862.34541684754,-0.0001018206562334
1977-03-17,106791.7886421537,-0.0006602585262247
1977-03-18,106915.15192543708,0.0011551757382466
1977-03-21,107041.22786265348,0.0011792148722222
1977-03-22,107047.68308428362,6.0305937805926746e-05
1977-03-23,107063.6023749966,0.0001487121463474
1977-03-24,107026.73012772256,-0.0003443957279234
1977-03-25,106987.18835744982,-0.000369456959262
1977-03-28,107048.2797242468,0.0005710157237974
1977-03-29,107117.41148755736,0.0006457998530069
1977-03-30,107188.9938873104,0.0006682611048844
1977-03-31,107264.7255625922,0.0007065247329536
1977-04-01,107268.7191073095,3.723073635208962e-05
1977-04-04,107297.6171287053,0.0002693984009158
1977-04-05,107330.79643212924,0.0003092268431661
1977-04-06,107330.95272297612,1.456160319879274e-06
1977-04-07,107379.53165854128,0.0004526088172396
1977-04-11,107565.81199414586,0.0017347843925874
1977-04-12,107548.4614039036,-0.0001613020895822
1977-04-13,107607.11965671807,0.0005454122918056
1977-04-14,108009.30347718138,0.0037375205446101
1977-04-15,107945.58442826734,-0.0005899403742336
1977-04-18,107985.06737845251,0.0003657671630969
1977-04-19,107862.0169867712,-0.0011395130333166
1977-04-20,107766.4459241668,-0.0008860492810561
1977-04-21,107797.28707611188,0.0002861851078097
1977-04-22,107715.32204160102,-0.0007603626838307
1977-04-25,107701.7044345163,-0.0001264221916307
1977-04-26,107821.70574855346,0.0011142006959612
1977-04-27,107775.5680507841,-0.0004279073257934
1977-04-28,107762.2185621582,-0.0001238637742054
1977-04-29,107613.56622145756,-0.0013794476643489
1977-05-02,107626.03101985095,0.0001158292474738
1977-05-03,107663.08317326814,0.0003442675816069
1977-05-04,107741.84183645686,0.0007315289592995
1977-05-05,107677.70658041368,-0.0005952678639051
1977-05-06,107561.89966030372,-0.0010754957900543
1977-05-09,107605.37095588868,0.0004041514302206
1977-05-10,107579.95648682288,-0.0002361821611693
1977-05-11,107492.02271601593,-0.0008173806132534
1977-05-12,107552.96570043778,0.0005669535550827
1977-05-13,107634.68293826298,0.0007597860021155
1977-05-16,107719.08254248404,0.0007841301884958
1977-05-17,107746.52516226984,0.0002547609869862
1977-05-18,107771.86417621568,0.0002351724467002
1977-05-19,107606.67086210336,-0.001532805573839
1977-05-20,107536.8684036851,-0.0006486815162946
1977-05-23,107659.66874490744,0.0011419371146401
1977-05-24,107802.97157975432,0.0013310725967998
1977-05-25,107916.34367327404,0.0010516601894952
1977-05-26,107911.5005837645,-4.487818382914455e-05
1977-05-27,108011.59575795048,0.0009275672532074
1977-05-31,108098.6161510342,0.0008056578784256
1977-06-01,108062.87616014689,-0.0003306239446895
1977-06-02,108112.9987498154,0.000463828017998
1977-06-03,108150.84970377198,0.0003501054858736
1977-06-06,108219.9816696774,0.0006392179635645
1977-06-07,108254.94524976688,0.000323078784066
1977-06-08,108299.48425007852,0.000411426934898
1977-06-09,108293.5655022841,-5.465167110829672e-05
1977-06-10,108348.43282847993,0.0005066536127178
1977-06-13,108432.88809800398,0.0007794784596262
1977-06-14,108540.9930622351,0.0009969757896091
1977-06-15,108498.8862217606,-0.0003879349109173
1977-06-16,108507.27119368616,7.728164055453846e-05
1977-06-17,108556.7194309606,0.0004557135824212
1977-06-20,108601.75563772504,0.0004148633728111
1977-06-21,108604.88693966974,2.8832885125229524e-05
1977-06-22,108623.31824394876,0.0001697097137927
1977-06-23,108631.15657937992,7.216070690785337e-05
1977-06-24,108712.11647831382,0.0007452732851531
1977-06-27,108812.3243281088,0.0009217725957435
1977-06-28,108835.95858433844,0.000217202016183
1977-06-29,108858.94750952128,0.000211225457853
1977-06-30,108839.7689182488,-0.0001761783639401
1977-07-01,108813.21435474296,-0.0002439784994929
1977-07-05,108866.1287835261,0.0004862867905972
1977-07-06,108854.61320693966,-0.0001057774049203
1977-07-07,108857.75804439832,2.8890254312852196e-05
1977-07-08,108820.1459221342,-0.0003455162309036
1977-07-11,108834.34902868205,0.00013051909118
1977-07-12,108854.72064170786,0.0001871799960917
1977-07-13,108909.04172112232,0.000499023644489
1977-07-15,108842.24823062948,-0.0006132960995458
1977-07-18,108838.11786086536,-3.794822168112777e-05
1977-07-19,108856.06811490376,0.000164926171007
1977-07-20,108819.94073818474,-0.0003318820654159
1977-07-21,108797.251466521,-0.0002085028856828
1977-07-22,108855.85030526629,0.0005386058742791
1977-07-25,108980.7015862402,0.0011469413965699
1977-07-26,109018.6123114633,0.0003478664081923
1977-07-27,108912.5987767818,-0.0009724351872927
1977-07-28,108769.33277790173,-0.0013154217279647
1977-07-29,108754.4733009721,-0.0001366145819792
1977-08-01,108830.41898469123,0.0006983223900038
1977-08-02,108769.4133506154,-0.0005605568245071
1977-08-03,108811.33194083162,0.0003853895035832
1977-08-04,108836.97438566692,0.0002356596907502
1977-08-05,108844.4911040319,6.906401438855347e-05
1977-08-08,108922.23668723671,0.0007142812871485
1977-08-09,108852.05061442764,-0.0006443686334739
1977-08-10,108856.35108672646,3.950749916570295e-05
1977-08-11,108803.16773952832,-0.0004885644858311
1977-08-12,108760.62356116898,-0.0003910196664603
1977-08-15,108784.13499001515,0.0002161759290848
1977-08-16,108762.68622416988,-0.0001971681426455
1977-08-17,108817.06007524765,0.000499931115766
1977-08-18,108881.6470357091,0.0005935370834022
1977-08-19,108914.92647154376,0.0003056477996123
1977-08-22,108987.18937834135,0.0006634802881357
1977-08-23,109034.07435135035,0.0004301879264565
1977-08-24,109028.36649957148,-5.234924781860606e-05
1977-08-25,109101.73955734428,0.000672972182639
1977-08-26,109132.1648492839,0.0002788708233532
1977-08-29,109257.41931516692,0.0011477318905566
1977-08-30,109271.35686893068,0.0001275661996331
1977-08-31,109264.07280336504,-6.666033784485936e-05
1977-09-01,109300.75449480688,0.0003357159448726
1977-09-02,109374.69738291588,0.0006765084875286
1977-09-06,109458.9729162778,0.0007705212940327
1977-09-07,109451.70478921646,-6.64004683006425e-05
1977-09-08,109462.87238924144,0.0001020322163687
1977-09-09,109199.419738687,-0.0024067763325049
1977-09-12,109231.69100959838,0.0002955260292463
1977-09-13,109288.55823929128,0.0005206110897606
1977-09-14,109327.13529488607,0.0003529834798472
1977-09-15,109389.76644723876,0.0005728783817826
1977-09-16,109446.14532018646,0.0005153943991178
1977-09-19,109532.6044986816,0.0007899700646578
1977-09-20,109499.58554740128,-0.0003014531739792
1977-09-21,109505.45222835886,5.35771978336097e-05
1977-09-22,109360.6005364104,-0.0013227806378661
1977-09-23,109372.92297283064,0.0001126771100359
1977-09-26,109385.04567841976,0.000110838270201
1977-09-27,109513.25032987438,0.0011720491650339
1977-09-28,109517.47595938965,3.85855547391234e-05
1977-09-29,109557.0898171911,0.0003617126623347
1977-09-30,109535.59004371548,-0.0001962426485724
1977-10-03,109559.65895308384,0.0002197359721964
1977-10-04,109575.77624251808,0.0001471097079732
1977-10-05,109565.49127212232,-9.386171605108018e-05
1977-10-06,109539.8541092573,-0.0002339893936252
1977-10-07,109480.95083118648,-0.0005377337641153
1977-10-10,109480.95083118648,-0.0005377337641153
1977-10-11,109443.7762174019,-0.0003395532602005
1977-10-12,109358.21111286728,-0.0007818179113689
1977-10-13,109331.05778054985,-0.0002482971515453
1977-10-14,109380.92957591912,0.0004561539637655
1977-10-17,109386.62482317512,5.206800927792799e-05
1977-10-18,109394.89907459402,7.56422591179362e-05
1977-10-19,109433.38202246196,0.0003517800938936
1977-10-20,109483.24684263115,0.0004556637037769
1977-10-21,109482.83084035457,-3.799688889416508e-06
1977-10-24,109575.5006380545,0.0008464322395449
1977-10-25,109601.62964706484,0.0002384566701334
1977-10-26,109653.78496632705,0.0004758626256757
1977-10-27,109707.27279152446,0.0004877882255851
1977-10-28,109735.24443700135,0.0002549661910751
1977-10-31,109679.45400499254,-0.0005084094202828
1977-11-01,109700.8476465476,0.0001950560544738
1977-11-02,109710.62705199812,8.914612475940942e-05
1977-11-03,109751.571389986,0.0003732030258878
1977-11-04,109792.8136127856,0.0003757779708961
1977-11-07,109886.59059295522,0.0008541267600661
1977-11-08,109886.59059295522,0.0008541267600661
1977-11-09,109948.75487295668,0.000565713065316
1977-11-10,109981.26430896224,0.0002956780733269
1977-11-11,109981.26430896224,0.0002956780733269
1977-11-14,110120.65747005904,0.0012674264291527
1977-11-15,110127.0650232523,5.818665943757573e-05
1977-11-16,110146.3881173308,0.000175461809269
1977-11-17,110186.24547878264,0.0003618580884321
1977-11-18,110205.6046847517,0.0001756953046629
1977-11-21,110249.57952593996,0.0003990254516914
1977-11-22,110254.53849930291,4.497952177473508e-05
1977-11-23,110304.92675542952,0.0004570175233822
1977-11-25,110353.6991831395,0.0004421600117474
1977-11-28,110404.36773227456,0.0004591468116621
1977-11-29,110421.52851280988,0.0001554357032047
1977-11-30,110441.97448492413,0.0001851629151452
1977-12-01,110447.49074119113,4.9947099304503695e-05
1977-12-02,110459.89137749284,0.0001122763063108
1977-12-05,110522.20535990468,0.0005641322079421
1977-12-06,110532.7598528798,9.549658315965992e-05
1977-12-07,110532.78422246376,2.2047385761503333e-07
1977-12-08,110557.16828062992,0.0002206047584678
1977-12-09,110588.44811304448,0.0002829290303019
1977-12-12,110640.19283894265,0.0004679035358672
1977-12-13,110667.64514158736,0.0002481223318606
1977-12-14,110691.77948753403,0.0002180795110966
1977-12-15,110726.74724040437,0.0003159019850633
1977-12-16,110754.59729954928,0.0002515206112256
1977-12-19,110820.02846538884,0.0005907760710157
1977-12-20,110826.98780148626,6.279854096580273e-05
1977-12-21,110827.18774187664,1.804076735778537e-06
1977-12-22,110758.8399461089,-0.0006167060372129
1977-12-23,110796.86719031232,0.0003433337169469
1977-12-27,110874.25136852048,0.0006984329085337
1977-12-28,110888.53835723992,0.0001288575890532
1977-12-29,110906.32329050424,0.0001603856767147
1977-12-30,110967.62697755697,0.0005527519552888
1978-01-03,111031.6445641316,0.0005769032673608
1978-01-04,111064.1036028664,0.000292340430174
1978-01-05,111048.62218481766,-0.0001393917345616
1978-01-06,111017.1946506584,-0.0002830069706489
1978-01-09,110452.94246398374,-0.0050825657093047
1978-01-10,110485.95783683407,0.0002989089481353
1978-01-11,110467.54941890444,-0.0001666131904003
1978-01-12,110514.9779180697,0.0004293432724336
1978-01-13,110614.51425788912,0.0009006592743765
1978-01-16,110724.22531048112,0.0009918323407018
1978-01-17,110770.71702802328,0.0004198874944645
1978-01-18,110781.59242217318,9.817932429889709e-05
1978-01-19,110798.22880951474,0.0001501728489166
1978-01-20,110824.75614404336,0.0002394202038575
1978-01-23,110921.9964359628,0.0008774239195532
1978-01-24,110945.23263504736,0.0002094823374187
1978-01-25,110948.0833750996,2.569502072802265e-05
1978-01-26,111027.88691404872,0.0007192872244516
1978-01-27,111086.76897866896,0.0005303358125317
1978-01-30,111192.77731287472,0.000954284071635
1978-01-31,111243.84905791092,0.0004593081157826
1978-02-01,111255.43534552578,0.0001041521640339
1978-02-02,111263.92407382434,7.629944795239929e-05
1978-02-03,111275.6958029893,0.0001058000539073
1978-02-06,111295.00275212358,0.0001735055350133
1978-02-07,111309.19384385616,0.0001275087953784
1978-02-08,111349.29033683562,0.0003602262454234
1978-02-09,111356.71390279052,6.66691806696651e-05
1978-02-10,111360.47924519151,3.381333975327472e-05
1978-02-13,111360.47924519151,3.381333975327472e-05
1978-02-14,111379.1324393676,0.0001675028187964
1978-02-15,111361.0173842212,-0.0001626431697721
1978-02-16,111288.6953300403,-0.0006494378004052
1978-02-17,111343.12257901306,0.0004890635909724
1978-02-21,111399.77628781451,0.0005088209086399
1978-02-22,111429.03065945234,0.0002626070950291
1978-02-23,111458.2562788298,0.0002622801186056
1978-02-24,111540.29682707462,0.0007360652407801
1978-02-27,111647.99611163336,0.0009655639049062
1978-02-28,111689.50797135688,0.0003718101638114
1978-03-01,111679.15331206228,-9.270932859017922e-05
1978-03-02,111696.7511496613,0.000157574955371
1978-03-03,111723.00758041543,0.0002350688850292
1978-03-06,111816.69273717268,0.0008385484671975
1978-03-07,111873.70117408116,0.0005098383390973
1978-03-08,111925.0002709164,0.0004585447365812
1978-03-09,111933.19548679228,7.322060179615342e-05
1978-03-10,111988.60385129586,0.000495012799935
1978-03-13,112067.22334700254,0.0007020312157035
1978-03-14,112087.56025418648,0.0001814706082345
1978-03-15,112116.32527159595,0.0002566298824262
1978-03-16,112142.27096262592,0.000231417601024
1978-03-17,112158.65823703723,0.0001461293254598
1978-03-20,112275.75885020202,0.0010440621794645
1978-03-21,112284.60488830028,7.878849529796561e-05
1978-03-22,112272.26733158682,-0.0001098775448844
1978-03-23,112250.5127009257,-0.0001937667349041
1978-03-27,112242.14111470972,-7.457949201783443e-05
1978-03-28,112228.07628916528,-0.0001253078870802
1978-03-29,112243.40288382194,0.0001365664917676
1978-03-30,112250.52903786958,6.348839989311905e-05
1978-03-31,112171.78338354996,-0.0007015169994704
1978-04-03,112279.92387490868,0.0009640614430541
1978-04-04,112311.58576369785,0.0002819906506568
1978-04-05,112278.57313323847,-0.0002939378892647
1978-04-06,112289.87088952256,0.0001006225495105
1978-04-07,112336.7388530659,0.0004173837156642
1978-04-10,112404.94085633484,0.0006071210893718
1978-04-11,112438.54687294186,0.0002989727706896
1978-04-12,112485.33810014505,0.0004161493411691
1978-04-13,112541.57942748118,0.0004999880720992
1978-04-14,112679.5102776997,0.0012255990267791
1978-04-17,112764.32562214891,0.000752713108534
1978-04-18,112772.38620680904,7.148169082427103e-05
1978-04-19,112533.26259972747,-0.0021204092165174
1978-04-20,112519.54945902216,-0.0001218585544265
1978-04-21,112519.43131618232,-1.049976119049667e-06
1978-04-24,112577.39937916324,0.0005151826871399
1978-04-25,112626.01804151914,0.0004318687642814
1978-04-26,112577.0867629418,-0.0004344580357916
1978-04-27,112503.4522264481,-0.0006540810267078
1978-04-28,112437.8483761778,-0.0005831274416207
1978-05-01,112576.07205929076,0.0012293341175517
1978-05-02,112604.34188268812,0.0002511175144082
1978-05-03,112632.24747892312,0.0002478198954714
1978-05-04,112673.3018831581,0.0003644995563341
1978-05-05,112580.7664248174,-0.0008212722694206
1978-05-08,112625.10138203292,0.0003938057860453
1978-05-09,112644.01917832624,0.0001679714030102
1978-05-10,112660.25562449668,0.0001441394429007
1978-05-11,112660.25247642463,-2.794305797859664e-08
1978-05-12,112671.14506857096,9.668531631068512e-05
1978-05-15,112772.04127842803,0.0008954928947928
1978-05-16,112806.5165203564,0.0003057073503105
1978-05-17,112831.28506763851,0.000219566635387
1978-05-18,112752.6247243246,-0.0006971501145871
1978-05-19,112737.30042185757,-0.0001359108269496
1978-05-22,112797.06348318928,0.0005301090331955
1978-05-23,112829.59700253032,0.0002884252332144
1978-05-24,112811.02380177238,-0.0001646128431844
1978-05-25,112822.0711883234,9.792825362908708e-05
1978-05-26,112845.11381018188,0.0002042385999101
1978-05-30,112845.11381018188,0.0002042385999101
1978-05-31,112940.38256846962,0.0008442435394055
1978-06-01,112970.99803517458,0.0002710763502717
1978-06-02,113043.08698810234,0.0006381191118212
1978-06-05,113151.82336845453,0.0009619020786617
1978-06-06,113176.78151349604,0.0002205721860994
1978-06-07,113193.16119696356,0.0001447265353233
1978-06-08,113214.97046799854,0.0001926730449468
1978-06-09,113196.64851390912,-0.0001618333159801
1978-06-12,113241.73182511875,0.0003982742581296
1978-06-13,113263.57183845292,0.0001928618803526
1978-06-14,113275.02539242875,0.0001011230158993
1978-06-15,113291.28939326276,0.0001435797588891
1978-06-16,113202.9411196368,-0.0007798328900582
1978-06-19,113202.2878733512,-5.770576975483444e-06
1978-06-20,113184.9834543782,-0.0001528628024934
1978-06-21,113024.5177065884,-0.0014177300105757
1978-06-22,113033.22014651589,7.699603682498335e-05
1978-06-23,112995.7640222998,-0.0003313727076652
1978-06-26,113031.79961726555,0.0003189110253605
1978-06-27,113105.93087081116,0.0006558442296469
1978-06-28,113136.91871521648,0.0002739718789876
1978-06-29,113177.00576927733,0.0003543233677927
1978-06-30,113112.37268258606,-0.0005710796663327
1978-07-03,113253.05734599028,0.0012437601658219
1978-07-05,113301.1563240418,0.0004247035725011
1978-07-06,113332.1842261979,0.000273853358278
1978-07-07,113285.42185244284,-0.0004126133637532
1978-07-10,113332.44871183368,0.0004151183675873
1978-07-11,113380.25642352662,0.0004218360428662
1978-07-12,113405.81404542184,0.0002254151004894
1978-07-13,113400.79015682742,-4.430009728073614e-05
1978-07-14,113424.85245019363,0.0002121880573577
1978-07-17,113541.33743513784,0.00102697938263
1978-07-18,113595.27970060136,0.0004750892202087
1978-07-19,113620.81674509874,0.0002248072680897
1978-07-20,113559.211403954,-0.0005422011820505
1978-07-21,113494.11977581352,-0.0005731954927806
1978-07-24,113605.34375867042,0.0009799977573869
1978-07-25,113656.5322253905,0.0004505815045885
1978-07-26,113720.3655915812,0.0005616339416736
1978-07-27,113818.98153890295,0.0008671793025702
1978-07-28,113889.65376384815,0.0006209177413967
1978-07-31,113938.5983620694,0.0004297545615752
1978-08-01,113996.97097697416,0.0005123164208082
1978-08-02,114114.97850346094,0.0010351812462685
1978-08-03,114304.92213568112,0.001664493432073
1978-08-04,114334.9504027334,0.0002627031845279
1978-08-07,114508.5976969719,0.0015187595186498
1978-08-08,114535.91478828197,0.0002385593034885
1978-08-09,114578.8552527089,0.0003749082941042
1978-08-10,114488.46458931568,-0.0007888948025696
1978-08-11,114506.7035533315,0.0001593083118134
1978-08-14,114536.23621966856,0.0002579121171129
1978-08-15,114550.7804125583,0.000126983331824
1978-08-16,114285.65605458993,-0.0023144701154678
1978-08-17,114330.31878508748,0.0003907990909743
1978-08-18,114312.86450711104,-0.0001526653486312
1978-08-21,114442.39332280836,0.0011331079511986
1978-08-22,114477.91829754466,0.0003104179640502
1978-08-23,114584.51202074144,0.00093112911889
1978-08-24,114610.26411527612,0.0002247432404305
1978-08-25,114642.96578907288,0.0002853293642519
1978-08-28,114696.15479698662,0.0004639535234249
1978-08-29,114683.8825908512,-0.0001069975375995
1978-08-30,114654.23312120014,-0.0002585321405348
1978-08-31,114702.60916984516,0.0004219298958971
1978-09-01,114684.15656979916,-0.0001608734115078
1978-09-05,114840.85941575316,0.0013663861743504
